"StationCode","TowNumber","SampleDate","EDSM_Count","Survey","Salvage","Acrefeet","SKT_Catch","SurveyNumber","Tag","FirstDayRelease","Total","Release.Method","Count","DaysSinceRelease","dist_km"
"23-34-LSR07",2,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,13.9432503525603
"23-34-LSR07",3,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,13.9432503525603
"23-34-LSR07",4,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,13.9432503525603
"23-34-SB01",1,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,41.9874675043083
"23-34-SB01",2,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,41.9874675043083
"23-34-SB01",3,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,41.9874675043083
"23-34-SB01",4,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,41.9874675043083
"23-34-SB03",1,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,49.8389393668842
"23-34-SB03",2,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,49.8389393668842
"23-34-SB03",3,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,49.8389393668842
"23-34-SB03",4,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,49.8389393668842
"23-34-SB04",1,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,41.3004617357994
"23-34-SB04",2,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,41.3004617357994
"23-34-SB04",3,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,41.3004617357994
"23-34-SB04",4,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,41.3004617357994
"23-34-SB05",1,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,56.2859956417317
"23-34-SB05",2,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,56.2859956417317
"23-34-SB06",1,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,44.5818325856978
"23-34-SB06",2,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,44.5818325856978
"23-34-SB06",3,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,44.5818325856978
"23-34-SB06",4,2023-03-22,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,57,44.5818325856978
"23-34-SB07",1,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,44.6859956417321
"23-34-SB07",2,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,44.6859956417321
"23-34-SB07",3,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,44.6859956417321
"23-34-SB07",4,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,44.6859956417321
"23-34-SD01",1,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,42.6412734265956
"23-34-SD01",2,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,42.6412734265956
"23-34-SD01",3,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,42.6412734265956
"23-34-SD01",4,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,42.6412734265956
"23-34-SD02",1,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,43.7812229202568
"23-34-SD02",2,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,43.7812229202568
"23-34-SD02",3,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,43.7812229202568
"23-34-SD02",4,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,43.7812229202568
"23-34-SD03",1,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,30.9551298552221
"23-34-SD03",2,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,30.9551298552221
"23-34-SD03",3,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,30.9551298552221
"23-34-SD03",4,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,30.9551298552221
"23-34-SD04",1,2023-03-24,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,59,26.4151803615609
"23-34-SD04",2,2023-03-24,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,59,26.4151803615609
"23-34-SD04",3,2023-03-24,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,59,26.4151803615609
"23-34-SD04",4,2023-03-24,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,59,26.4151803615609
"23-34-SD05",1,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,33.4450793488833
"23-34-SD05",2,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,33.4450793488833
"23-34-SD05",3,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,33.4450793488833
"23-34-SD05",4,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,33.4450793488833
"23-34-SD06",1,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,61.5336615820205
"23-34-SD06",2,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,61.5336615820205
"23-34-SD06",3,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,61.5336615820205
"23-34-SM01",1,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,49.8857431100378
"23-34-SM01",2,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,49.8857431100378
"23-34-SM01",3,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,49.8857431100378
"23-34-SM01",4,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,49.8857431100378
"23-34-SM04",1,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,52.1327993848854
"23-34-SM04",2,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,52.1327993848854
"23-34-SM04",3,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,52.1327993848854
"23-34-SM04",4,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,52.1327993848854
"23-34-SM05",1,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,51.7493470069698
"23-34-SM05",2,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,51.7493470069698
"23-34-SM05",3,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,51.7493470069698
"23-34-SM05",4,2023-03-23,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,58,51.7493470069698
"23-34-SSC01",1,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,3.66066017177982
"23-34-SSC01",2,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,3.66066017177982
"23-34-SSC01",3,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,3.66066017177982
"23-34-SSC01",4,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,3.66066017177982
"23-34-SSC02",1,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,5.87132034355965
"23-34-SSC03",1,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,12.2819805153395
"23-34-SSC03",2,2023-03-21,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,56,12.2819805153395
"23-34-SSC03",3,2023-03-21,1,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",1,56,12.2819805153395
"23-34-WD01",1,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,70.9608693758846
"23-34-WD01",2,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,70.9608693758846
"23-34-WD01",3,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,70.9608693758846
"23-34-WD01",4,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,70.9608693758846
"23-34-WD02",1,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,72.3236110756816
"23-34-WD02",2,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,72.3236110756816
"23-34-WD02",3,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,72.3236110756816
"23-34-WD02",4,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,72.3236110756816
"23-34-WD03",1,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,68.1658946290539
"23-34-WD03",2,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,68.1658946290539
"23-34-WD03",3,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,68.1658946290539
"23-34-WD03",4,2023-03-20,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,55,68.1658946290539
"23-35-CS01",1,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,2.97426406871193
"23-35-CS01",2,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,2.97426406871193
"23-35-CS01",3,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,2.97426406871193
"23-35-CS01",4,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,2.97426406871193
"23-35-CS03",1,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,1.9142135623731
"23-35-CS03",2,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,1.9142135623731
"23-35-CS03",3,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,1.9142135623731
"23-35-CS03",4,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,1.9142135623731
"23-35-CS05",1,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,6.39558441227157
"23-35-CS05",2,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,6.39558441227157
"23-35-LSJ01",1,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,30.6199530830362
"23-35-LSJ01",2,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,30.6199530830362
"23-35-LSJ01",3,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,30.6199530830362
"23-35-LSJ01",4,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,30.6199530830362
"23-35-LSJ02",1,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,29.056958851545
"23-35-LSJ02",2,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,29.056958851545
"23-35-LSJ02",3,2023-03-28,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,63,29.056958851545
"23-35-LSJ03",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,26.1651803615609
"23-35-LSJ03",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,26.1651803615609
"23-35-LSJ03",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,26.1651803615609
"23-35-LSJ03",4,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,26.1651803615609
"23-35-LSJ04",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.9320851173922
"23-35-LSJ04",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.9320851173922
"23-35-LSJ04",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.9320851173922
"23-35-LSJ04",4,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.9320851173922
"23-35-LSJ05",1,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,29.0918830920368
"23-35-LSJ05",2,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,29.0918830920368
"23-35-LSJ05",3,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,29.0918830920368
"23-35-LSJ05",4,2023-03-31,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,66,29.0918830920368
"23-35-LSJ06",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.0906637611549
"23-35-LSJ06",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.0906637611549
"23-35-LSJ06",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.0906637611549
"23-35-LSJ06",4,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,33.0906637611549
"23-35-LSR01",1,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,25.6326947828331
"23-35-LSR01",2,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,25.6326947828331
"23-35-LSR01",3,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,25.6326947828331
"23-35-LSR01",4,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,25.6326947828331
"23-35-LSR02",1,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,23.2649278298667
"23-35-LSR02",2,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,23.2649278298667
"23-35-LSR02",3,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,23.2649278298667
"23-35-LSR02",4,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,23.2649278298667
"23-35-LSR03",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,19.0980230740355
"23-35-LSR03",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,19.0980230740355
"23-35-LSR03",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,19.0980230740355
"23-35-LSR03",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,19.0980230740355
"23-35-LSR04",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,14.1432503525603
"23-35-LSR04",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,14.1432503525603
"23-35-LSR04",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,14.1432503525603
"23-35-LSR04",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,14.1432503525603
"23-35-LSR05",1,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,28.1498520703585
"23-35-LSR05",2,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,28.1498520703585
"23-35-LSR05",3,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,28.1498520703585
"23-35-LSR05",4,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,28.1498520703585
"23-35-LSR06",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,18.9681240867131
"23-35-LSR06",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,18.9681240867131
"23-35-LSR06",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,18.9681240867131
"23-35-LSR06",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,18.9681240867131
"23-35-SB01",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,40.7833044482741
"23-35-SB01",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,40.7833044482741
"23-35-SB01",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,40.7833044482741
"23-35-SB01",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,40.7833044482741
"23-35-SB02",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,30.6874675043084
"23-35-SB02",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,30.6874675043084
"23-35-SB02",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,30.6874675043084
"23-35-SB05",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,37.8883297014436
"23-35-SB05",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,37.8883297014436
"23-35-SB05",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,37.8883297014436
"23-35-SB05",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,37.8883297014436
"23-35-SB07",1,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,49.5282791951044
"23-35-SB07",2,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,49.5282791951044
"23-35-SB07",3,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,49.5282791951044
"23-35-SB07",4,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,49.5282791951044
"23-35-SD01",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,36.8421356237309
"23-35-SD01",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,36.8421356237309
"23-35-SD01",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,36.8421356237309
"23-35-SD01",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,36.8421356237309
"23-35-SD02",1,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,44.1948268171889
"23-35-SD02",2,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,44.1948268171889
"23-35-SD02",3,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,44.1948268171889
"23-35-SD02",4,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,44.1948268171889
"23-35-SD03",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,34.4057395206631
"23-35-SD03",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,34.4057395206631
"23-35-SD03",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,34.4057395206631
"23-35-SD03",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,34.4057395206631
"23-35-SD04",1,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,48.8075685169858
"23-35-SD04",2,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,48.8075685169858
"23-35-SD04",3,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,48.8075685169858
"23-35-SD04",4,2023-03-30,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,65,48.8075685169858
"23-35-SD05",1,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,29.1844191771035
"23-35-SD05",2,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,29.1844191771035
"23-35-SD05",3,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,29.1844191771035
"23-35-SD05",4,2023-03-29,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,64,29.1844191771035
"23-35-SSC01",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,27.628784258493
"23-35-SSC01",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,27.628784258493
"23-35-SSC01",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,27.628784258493
"23-35-SSC01",4,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,27.628784258493
"23-35-SSC02",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,32.2651803615609
"23-35-SSC02",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,32.2651803615609
"23-35-SSC02",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,32.2651803615609
"23-35-SSC02",4,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,32.2651803615609
"23-35-SSC03",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,1.37071067811865
"23-35-SSC03",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,1.37071067811865
"23-35-SSC03",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,1.37071067811865
"23-35-SSC03",4,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,1.37071067811865
"23-35-WD01",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,59.9359956417316
"23-35-WD01",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,59.9359956417316
"23-35-WD01",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,59.9359956417316
"23-35-WD01",4,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,59.9359956417316
"23-35-WD02",1,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,69.5315800540033
"23-35-WD02",2,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,69.5315800540033
"23-35-WD02",3,2023-03-27,0,"EDSM",NA,NA,NA,NA,"RGP",2023-01-24,6240,"Soft Release",0,62,69.5315800540033
